'2021-01-11T22:44:55.308Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:55.311Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:55.314Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.319Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:45:26.374Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:45:26.388Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:45:26.440Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:45:26.452Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:45:26.796Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:46:03.791Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:46:03.809Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:46:03.844Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:46:03.855Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:46:04.175Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:47:23.862Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:47:23.881Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:47:23.922Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:47:23.925Z','info','griddersetup','process$','added objects to the DB','undefined'
